raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
538,178,Eastern Screech-Owl,Eastern Screech-Owl,2,a field guide photo of an Eastern Screech-Owl.,short_variant,,5,0,needs_normalization
539,179,Great Horned Owl,Great Horned Owl,0,Great Horned Owl,short_variant,,7,3,needs_normalization
539,179,Great Horned Owl,Great Horned Owl,1,a photo of a Great Horned Owl.,short_variant,,7,3,needs_normalization
539,179,Great Horned Owl,Great Horned Owl,2,a field guide photo of a Great Horned Owl.,short_variant,,7,3,needs_normalization
540,180,Snowy Owl,Snowy Owl,0,Snowy Owl,short_variant,,1,0,needs_normalization
540,180,Snowy Owl,Snowy Owl,1,a photo of a Snowy Owl.,short_variant,,1,0,needs_normalization
540,180,Snowy Owl,Snowy Owl,2,a field guide photo of a Snowy Owl.,short_variant,,1,0,needs_normalization
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,0,Northern Pygmy-Owl,short_variant,,4,2,needs_normalization
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,1,a photo of a Northern Pygmy-Owl.,short_variant,,4,2,needs_normalization
541,181,Northern Pygmy-Owl,Northern Pygmy-Owl,2,a field guide photo of a Northern Pygmy-Owl.,short_variant,,4,2,needs_normalization
542,182,Burrowing Owl,Burrowing Owl,0,Burrowing Owl,short_variant,,8,5,needs_normalization
542,182,Burrowing Owl,Burrowing Owl,1,a photo of a Burrowing Owl.,short_variant,,8,5,needs_normalization
542,182,Burrowing Owl,Burrowing Owl,2,a field guide photo of a Burrowing Owl.,short_variant,,8,5,needs_normalization
543,183,Barred Owl,Barred Owl,0,Barred Owl,short_variant,,9,5,needs_normalization
543,183,Barred Owl,Barred Owl,1,a photo of a Barred Owl.,short_variant,,9,5,needs_normalization
543,183,Barred Owl,Barred Owl,2,a field guide photo of a Barred Owl.,short_variant,,9,5,needs_normalization
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,0,Northern Saw-whet Owl,short_variant,,5,3,needs_normalization
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,1,a photo of a Northern Saw-whet Owl.,short_variant,,5,3,needs_normalization
544,184,Northern Saw-whet Owl,Northern Saw-whet Owl,2,a field guide photo of a Northern Saw-whet Owl.,short_variant,,5,3,needs_normalization
545,185,Common Nighthawk,Common Nighthawk,0,Common Nighthawk,short_variant,,10,4,needs_normalization
545,185,Common Nighthawk,Common Nighthawk,1,a photo of a Common Nighthawk.,short_variant,,10,4,needs_normalization
545,185,Common Nighthawk,Common Nighthawk,2,a field guide photo of a Common Nighthawk.,short_variant,,10,4,needs_normalization
546,186,Chimney Swift,Chimney Swift,0,Chimney Swift,short_variant,,7,3,needs_normalization
546,186,Chimney Swift,Chimney Swift,1,a photo of a Chimney Swift.,short_variant,,7,3,needs_normalization
546,186,Chimney Swift,Chimney Swift,2,a field guide photo of a Chimney Swift.,short_variant,,7,3,needs_normalization
547,187,Vaux's Swift,Vaux's Swift,0,Vaux's Swift,short_variant,,3,1,needs_normalization
547,187,Vaux's Swift,Vaux's Swift,1,a photo of a Vaux's Swift.,short_variant,,3,1,needs_normalization
547,187,Vaux's Swift,Vaux's Swift,2,a field guide photo of a Vaux's Swift.,short_variant,,3,1,needs_normalization
548,188,White-throated Swift,White-throated Swift,0,White-throated Swift,short_variant,,8,5,needs_normalization
548,188,White-throated Swift,White-throated Swift,1,a photo of a White-throated Swift.,short_variant,,8,5,needs_normalization
548,188,White-throated Swift,White-throated Swift,2,a field guide photo of a White-throated Swift.,short_variant,,8,5,needs_normalization
549,189,Belted Kingfisher,Belted Kingfisher,0,Belted Kingfisher,short_variant,,11,5,needs_normalization
549,189,Belted Kingfisher,Belted Kingfisher,1,a photo of a Belted Kingfisher.,short_variant,,11,5,needs_normalization
549,189,Belted Kingfisher,Belted Kingfisher,2,a field guide photo of a Belted Kingfisher.,short_variant,,11,5,needs_normalization
550,190,Acorn Woodpecker,Acorn Woodpecker,0,Acorn Woodpecker,short_variant,,9,5,needs_normalization
550,190,Acorn Woodpecker,Acorn Woodpecker,1,a photo of an Acorn Woodpecker.,short_variant,,9,5,needs_normalization
550,190,Acorn Woodpecker,Acorn Woodpecker,2,a field guide photo of an Acorn Woodpecker.,short_variant,,9,5,needs_normalization
551,191,Gila Woodpecker,Gila Woodpecker,0,Gila Woodpecker,short_variant,,4,3,needs_normalization
551,191,Gila Woodpecker,Gila Woodpecker,1,a photo of a Gila Woodpecker.,short_variant,,4,3,needs_normalization
551,191,Gila Woodpecker,Gila Woodpecker,2,a field guide photo of a Gila Woodpecker.,short_variant,,4,3,needs_normalization
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,0,Golden-fronted Woodpecker,short_variant,,8,4,needs_normalization
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,1,a photo of a Golden-fronted Woodpecker.,short_variant,,8,4,needs_normalization
552,192,Golden-fronted Woodpecker,Golden-fronted Woodpecker,2,a field guide photo of a Golden-fronted Woodpecker.,short_variant,,8,4,needs_normalization
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,0,Red-bellied Woodpecker,short_variant,,6,5,needs_normalization
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,1,a photo of a Red-bellied Woodpecker.,short_variant,,6,5,needs_normalization
553,193,Red-bellied Woodpecker,Red-bellied Woodpecker,2,a field guide photo of a Red-bellied Woodpecker.,short_variant,,6,5,needs_normalization
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,0,Yellow-bellied Sapsucker,short_variant,,12,5,needs_normalization
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,1,a photo of a Yellow-bellied Sapsucker.,short_variant,,12,5,needs_normalization
554,194,Yellow-bellied Sapsucker,Yellow-bellied Sapsucker,2,a field guide photo of a Yellow-bellied Sapsucker.,short_variant,,12,5,needs_normalization
555,195,Red-naped Sapsucker,Red-naped Sapsucker,0,Red-naped Sapsucker,short_variant,,13,5,needs_normalization
555,195,Red-naped Sapsucker,Red-naped Sapsucker,1,a photo of a Red-naped Sapsucker.,short_variant,,13,5,needs_normalization
555,195,Red-naped Sapsucker,Red-naped Sapsucker,2,a field guide photo of a Red-naped Sapsucker.,short_variant,,13,5,needs_normalization
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,0,Red-breasted Sapsucker,short_variant,,11,5,needs_normalization
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,1,a photo of a Red-breasted Sapsucker.,short_variant,,11,5,needs_normalization
556,196,Red-breasted Sapsucker,Red-breasted Sapsucker,2,a field guide photo of a Red-breasted Sapsucker.,short_variant,,11,5,needs_normalization
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,0,Ladder-backed Woodpecker,short_variant,,12,5,needs_normalization
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,1,a photo of a Ladder-backed Woodpecker.,short_variant,,12,5,needs_normalization
557,197,Ladder-backed Woodpecker,Ladder-backed Woodpecker,2,a field guide photo of a Ladder-backed Woodpecker.,short_variant,,12,5,needs_normalization
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,0,Nuttall's Woodpecker,short_variant,,9,5,needs_normalization
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,1,a photo of a Nuttall's Woodpecker.,short_variant,,9,5,needs_normalization
558,198,Nuttall's Woodpecker,Nuttall's Woodpecker,2,a field guide photo of a Nuttall's Woodpecker.,short_variant,,9,5,needs_normalization
559,199,Downy Woodpecker,Downy Woodpecker,0,Downy Woodpecker,short_variant,,13,5,needs_normalization
559,199,Downy Woodpecker,Downy Woodpecker,1,a photo of a Downy Woodpecker.,short_variant,,13,5,needs_normalization
559,199,Downy Woodpecker,Downy Woodpecker,2,a field guide photo of a Downy Woodpecker.,short_variant,,13,5,needs_normalization
560,200,Hairy Woodpecker,Hairy Woodpecker,0,Hairy Woodpecker,short_variant,,11,5,needs_normalization
560,200,Hairy Woodpecker,Hairy Woodpecker,1,a photo of a Hairy Woodpecker.,short_variant,,11,5,needs_normalization
560,200,Hairy Woodpecker,Hairy Woodpecker,2,a field guide photo of a Hairy Woodpecker.,short_variant,,11,5,needs_normalization
561,201,Pileated Woodpecker,Pileated Woodpecker,0,Pileated Woodpecker,short_variant,,7,4,needs_normalization
561,201,Pileated Woodpecker,Pileated Woodpecker,1,a photo of a Pileated Woodpecker.,short_variant,,7,4,needs_normalization
561,201,Pileated Woodpecker,Pileated Woodpecker,2,a field guide photo of a Pileated Woodpecker.,short_variant,,7,4,needs_normalization
599,202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,0,"Black Guillemot Nonbreeding, juvenile",short_variant,"Nonbreeding, juvenile",12,5,needs_normalization|shared_variant_descriptor
599,202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,1,"a photo of a nonbreeding, juvenile Black Guillemot.",short_variant,"Nonbreeding, juvenile",12,5,needs_normalization|shared_variant_descriptor
599,202,"Black Guillemot (Nonbreeding, juvenile)",Black Guillemot,2,"a field guide photo of a nonbreeding, juvenile Black Guillemot.",short_variant,"Nonbreeding, juvenile",12,5,needs_normalization|shared_variant_descriptor
600,203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,0,"Pigeon Guillemot Nonbreeding, juvenile",short_variant,"Nonbreeding, juvenile",12,4,needs_normalization|shared_variant_descriptor
600,203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,1,"a photo of a nonbreeding, juvenile Pigeon Guillemot.",short_variant,"Nonbreeding, juvenile",12,4,needs_normalization|shared_variant_descriptor
600,203,"Pigeon Guillemot (Nonbreeding, juvenile)",Pigeon Guillemot,2,"a field guide photo of a nonbreeding, juvenile Pigeon Guillemot.",short_variant,"Nonbreeding, juvenile",12,4,needs_normalization|shared_variant_descriptor
601,204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,0,Black-legged Kittiwake Immature,short_variant,Immature,9,5,needs_normalization|shared_variant_descriptor
601,204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,1,a photo of an immature Black-legged Kittiwake.,short_variant,Immature,9,5,needs_normalization|shared_variant_descriptor
601,204,Black-legged Kittiwake (Immature),Black-legged Kittiwake,2,a field guide photo of an immature Black-legged Kittiwake.,short_variant,Immature,9,5,needs_normalization|shared_variant_descriptor
602,205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,0,Laughing Gull Nonbreeding or Immature,short_variant,Nonbreeding or Immature,9,5,needs_normalization|shared_variant_descriptor
602,205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,1,a photo of a nonbreeding or immature Laughing Gull.,short_variant,Nonbreeding or Immature,9,5,needs_normalization|shared_variant_descriptor
602,205,Laughing Gull (Nonbreeding/Immature),Laughing Gull,2,a field guide photo of a nonbreeding or immature Laughing Gull.,short_variant,Nonbreeding or Immature,9,5,needs_normalization|shared_variant_descriptor
603,206,Heermann's Gull (Immature),Heermann's Gull,0,Heermann's Gull Immature,short_variant,Immature,12,5,needs_normalization|shared_variant_descriptor
603,206,Heermann's Gull (Immature),Heermann's Gull,1,a photo of an immature Heermann's Gull.,short_variant,Immature,12,5,needs_normalization|shared_variant_descriptor
603,206,Heermann's Gull (Immature),Heermann's Gull,2,a field guide photo of an immature Heermann's Gull.,short_variant,Immature,12,5,needs_normalization|shared_variant_descriptor
604,207,Ring-billed Gull (Immature),Ring-billed Gull,0,Ring-billed Gull Immature,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
604,207,Ring-billed Gull (Immature),Ring-billed Gull,1,a photo of an immature Ring-billed Gull.,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
604,207,Ring-billed Gull (Immature),Ring-billed Gull,2,a field guide photo of an immature Ring-billed Gull.,short_variant,Immature,13,5,needs_normalization|shared_variant_descriptor
605,208,Western Gull (Immature),Western Gull,0,Western Gull Immature,short_variant,Immature,20,3,needs_normalization|shared_variant_descriptor
605,208,Western Gull (Immature),Western Gull,1,a photo of an immature Western Gull.,short_variant,Immature,20,3,needs_normalization|shared_variant_descriptor
605,208,Western Gull (Immature),Western Gull,2,a field guide photo of an immature Western Gull.,short_variant,Immature,20,3,needs_normalization|shared_variant_descriptor
606,209,California Gull (Immature),California Gull,0,California Gull Immature,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
606,209,California Gull (Immature),California Gull,1,a photo of an immature California Gull.,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
606,209,California Gull (Immature),California Gull,2,a field guide photo of an immature California Gull.,short_variant,Immature,9,4,needs_normalization|shared_variant_descriptor
607,210,Herring Gull (Immature),Herring Gull,0,Herring Gull Immature,short_variant,Immature,9,2,needs_normalization|shared_variant_descriptor
607,210,Herring Gull (Immature),Herring Gull,1,a photo of an immature Herring Gull.,short_variant,Immature,9,2,needs_normalization|shared_variant_descriptor
607,210,Herring Gull (Immature),Herring Gull,2,a field guide photo of an immature Herring Gull.,short_variant,Immature,9,2,needs_normalization|shared_variant_descriptor
608,211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,0,Glaucous-winged Gull Immature,short_variant,Immature,7,4,needs_normalization|shared_variant_descriptor
608,211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,1,a photo of an immature Glaucous-winged Gull.,short_variant,Immature,7,4,needs_normalization|shared_variant_descriptor
608,211,Glaucous-winged Gull (Immature),Glaucous-winged Gull,2,a field guide photo of an immature Glaucous-winged Gull.,short_variant,Immature,7,4,needs_normalization|shared_variant_descriptor
609,212,Great Black-backed Gull (Immature),Great Black-backed Gull,0,Great Black-backed Gull Immature,short_variant,Immature,14,5,needs_normalization|shared_variant_descriptor
609,212,Great Black-backed Gull (Immature),Great Black-backed Gull,1,a photo of an immature Great Black-backed Gull.,short_variant,Immature,14,5,needs_normalization|shared_variant_descriptor
609,212,Great Black-backed Gull (Immature),Great Black-backed Gull,2,a field guide photo of an immature Great Black-backed Gull.,short_variant,Immature,14,5,needs_normalization|shared_variant_descriptor
610,213,Black-bellied Whistling-Duck,Black-bellied Whistling-Duck,0,Black-bellied Whistling-Duck,short_variant,,12,5,needs_normalization
610,213,Black-bellied Whistling-Duck,Black-bellied Whistling-Duck,1,a photo of a Black-bellied Whistling-Duck.,short_variant,,12,5,needs_normalization
610,213,Black-bellied Whistling-Duck,Black-bellied Whistling-Duck,2,a field guide photo of a Black-bellied Whistling-Duck.,short_variant,,12,5,needs_normalization
611,214,Snow Goose (Blue morph),Snow Goose,0,Snow Goose Blue morph,short_variant,Blue morph,11,5,needs_normalization|shared_variant_descriptor
611,214,Snow Goose (Blue morph),Snow Goose,1,a photo of a blue morph Snow Goose.,short_variant,Blue morph,11,5,needs_normalization|shared_variant_descriptor
611,214,Snow Goose (Blue morph),Snow Goose,2,a field guide photo of a blue morph Snow Goose.,short_variant,Blue morph,11,5,needs_normalization|shared_variant_descriptor
612,215,Ross's Goose,Ross's Goose,0,Ross's Goose,short_variant,,9,5,needs_normalization
612,215,Ross's Goose,Ross's Goose,1,a photo of a Ross's Goose.,short_variant,,9,5,needs_normalization
612,215,Ross's Goose,Ross's Goose,2,a field guide photo of a Ross's Goose.,short_variant,,9,5,needs_normalization
613,216,Wood Duck (Female/Eclipse male),Wood Duck,0,Wood Duck Female or Eclipse male,short_variant,Female or Eclipse male,6,5,compact_verified
613,216,Wood Duck (Female/Eclipse male),Wood Duck,1,a photo of a female or eclipse male Wood Duck.,short_variant,Female or Eclipse male,6,5,compact_verified
613,216,Wood Duck (Female/Eclipse male),Wood Duck,2,a field guide photo of a female or eclipse male Wood Duck.,short_variant,Female or Eclipse male,6,5,compact_verified
614,217,Gadwall (Female/Eclipse male),Gadwall,0,Gadwall Female or Eclipse male,short_variant,Female or Eclipse male,6,3,needs_normalization|shared_variant_descriptor
614,217,Gadwall (Female/Eclipse male),Gadwall,1,a photo of a female or eclipse male Gadwall.,short_variant,Female or Eclipse male,6,3,needs_normalization|shared_variant_descriptor
614,217,Gadwall (Female/Eclipse male),Gadwall,2,a field guide photo of a female or eclipse male Gadwall.,short_variant,Female or Eclipse male,6,3,needs_normalization|shared_variant_descriptor
615,218,American Wigeon (Female/Eclipse male),American Wigeon,0,American Wigeon Female or Eclipse male,short_variant,Female or Eclipse male,11,5,needs_normalization|shared_variant_descriptor
