raw_class_id,target,class_name,class_family,prompt_id,prompt,total_images,official_train_images,official_test_images
614,217,Gadwall (Female/Eclipse male),Gadwall,2,a close-up bird photo showing the fine-grained field marks of a Gadwall (Female/Eclipse male).,39,20,19
615,218,American Wigeon (Female/Eclipse male),American Wigeon,0,"a photo of a American Wigeon (Female/Eclipse male), a North American bird.",41,22,19
615,218,American Wigeon (Female/Eclipse male),American Wigeon,1,a field guide photograph of a American Wigeon (Female/Eclipse male).,41,22,19
615,218,American Wigeon (Female/Eclipse male),American Wigeon,2,a close-up bird photo showing the fine-grained field marks of a American Wigeon (Female/Eclipse male).,41,22,19
616,219,Mallard (Female/Eclipse male),Mallard,0,"a photo of a Mallard (Female/Eclipse male), a North American bird.",118,58,60
616,219,Mallard (Female/Eclipse male),Mallard,1,a field guide photograph of a Mallard (Female/Eclipse male).,118,58,60
616,219,Mallard (Female/Eclipse male),Mallard,2,a close-up bird photo showing the fine-grained field marks of a Mallard (Female/Eclipse male).,118,58,60
617,220,Blue-winged Teal  (Female/juvenile),Blue-winged Teal,0,"a photo of a Blue-winged Teal  (Female/juvenile), a North American bird.",33,16,17
617,220,Blue-winged Teal  (Female/juvenile),Blue-winged Teal,1,a field guide photograph of a Blue-winged Teal  (Female/juvenile).,33,16,17
617,220,Blue-winged Teal  (Female/juvenile),Blue-winged Teal,2,a close-up bird photo showing the fine-grained field marks of a Blue-winged Teal  (Female/juvenile).,33,16,17
618,221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,0,"a photo of a Cinnamon Teal (Female/juvenile), a North American bird.",32,12,20
618,221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,1,a field guide photograph of a Cinnamon Teal (Female/juvenile).,32,12,20
618,221,Cinnamon Teal (Female/juvenile),Cinnamon Teal,2,a close-up bird photo showing the fine-grained field marks of a Cinnamon Teal (Female/juvenile).,32,12,20
619,222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,0,"a photo of a Northern Shoveler (Female/Eclipse male), a North American bird.",79,39,40
619,222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,1,a field guide photograph of a Northern Shoveler (Female/Eclipse male).,79,39,40
619,222,Northern Shoveler (Female/Eclipse male),Northern Shoveler,2,a close-up bird photo showing the fine-grained field marks of a Northern Shoveler (Female/Eclipse male).,79,39,40
620,223,Northern Pintail (Female/Eclipse male),Northern Pintail,0,"a photo of a Northern Pintail (Female/Eclipse male), a North American bird.",47,23,24
620,223,Northern Pintail (Female/Eclipse male),Northern Pintail,1,a field guide photograph of a Northern Pintail (Female/Eclipse male).,47,23,24
620,223,Northern Pintail (Female/Eclipse male),Northern Pintail,2,a close-up bird photo showing the fine-grained field marks of a Northern Pintail (Female/Eclipse male).,47,23,24
621,224,Green-winged Teal  (Female/juvenile),Green-winged Teal,0,"a photo of a Green-winged Teal  (Female/juvenile), a North American bird.",47,17,30
621,224,Green-winged Teal  (Female/juvenile),Green-winged Teal,1,a field guide photograph of a Green-winged Teal  (Female/juvenile).,47,17,30
621,224,Green-winged Teal  (Female/juvenile),Green-winged Teal,2,a close-up bird photo showing the fine-grained field marks of a Green-winged Teal  (Female/juvenile).,47,17,30
622,225,Canvasback (Female/Eclipse male),Canvasback,0,"a photo of a Canvasback (Female/Eclipse male), a North American bird.",41,12,29
622,225,Canvasback (Female/Eclipse male),Canvasback,1,a field guide photograph of a Canvasback (Female/Eclipse male).,41,12,29
622,225,Canvasback (Female/Eclipse male),Canvasback,2,a close-up bird photo showing the fine-grained field marks of a Canvasback (Female/Eclipse male).,41,12,29
623,226,Redhead (Female/Eclipse male),Redhead,0,"a photo of a Redhead (Female/Eclipse male), a North American bird.",34,17,17
623,226,Redhead (Female/Eclipse male),Redhead,1,a field guide photograph of a Redhead (Female/Eclipse male).,34,17,17
623,226,Redhead (Female/Eclipse male),Redhead,2,a close-up bird photo showing the fine-grained field marks of a Redhead (Female/Eclipse male).,34,17,17
624,227,Ring-necked Duck (Female/Eclipse male),Ring-necked Duck,0,"a photo of a Ring-necked Duck (Female/Eclipse male), a North American bird.",50,26,24
624,227,Ring-necked Duck (Female/Eclipse male),Ring-necked Duck,1,a field guide photograph of a Ring-necked Duck (Female/Eclipse male).,50,26,24
624,227,Ring-necked Duck (Female/Eclipse male),Ring-necked Duck,2,a close-up bird photo showing the fine-grained field marks of a Ring-necked Duck (Female/Eclipse male).,50,26,24
625,228,Greater Scaup (Female/Eclipse male),Greater Scaup,0,"a photo of a Greater Scaup (Female/Eclipse male), a North American bird.",39,9,30
625,228,Greater Scaup (Female/Eclipse male),Greater Scaup,1,a field guide photograph of a Greater Scaup (Female/Eclipse male).,39,9,30
625,228,Greater Scaup (Female/Eclipse male),Greater Scaup,2,a close-up bird photo showing the fine-grained field marks of a Greater Scaup (Female/Eclipse male).,39,9,30
626,229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,0,"a photo of a Lesser Scaup (Female/Eclipse male), a North American bird.",62,27,35
626,229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,1,a field guide photograph of a Lesser Scaup (Female/Eclipse male).,62,27,35
626,229,Lesser Scaup (Female/Eclipse male),Lesser Scaup,2,a close-up bird photo showing the fine-grained field marks of a Lesser Scaup (Female/Eclipse male).,62,27,35
627,230,Harlequin Duck (Female/juvenile),Harlequin Duck,0,"a photo of a Harlequin Duck (Female/juvenile), a North American bird.",27,5,22
627,230,Harlequin Duck (Female/juvenile),Harlequin Duck,1,a field guide photograph of a Harlequin Duck (Female/juvenile).,27,5,22
627,230,Harlequin Duck (Female/juvenile),Harlequin Duck,2,a close-up bird photo showing the fine-grained field marks of a Harlequin Duck (Female/juvenile).,27,5,22
628,231,Surf Scoter (Female/immature),Surf Scoter,0,"a photo of a Surf Scoter (Female/immature), a North American bird.",44,20,24
628,231,Surf Scoter (Female/immature),Surf Scoter,1,a field guide photograph of a Surf Scoter (Female/immature).,44,20,24
628,231,Surf Scoter (Female/immature),Surf Scoter,2,a close-up bird photo showing the fine-grained field marks of a Surf Scoter (Female/immature).,44,20,24
629,232,White-winged Scoter (Female/juvenile),White-winged Scoter,0,"a photo of a White-winged Scoter (Female/juvenile), a North American bird.",48,18,30
629,232,White-winged Scoter (Female/juvenile),White-winged Scoter,1,a field guide photograph of a White-winged Scoter (Female/juvenile).,48,18,30
629,232,White-winged Scoter (Female/juvenile),White-winged Scoter,2,a close-up bird photo showing the fine-grained field marks of a White-winged Scoter (Female/juvenile).,48,18,30
630,233,Black Scoter (Female/juvenile),Black Scoter,0,"a photo of a Black Scoter (Female/juvenile), a North American bird.",40,18,22
630,233,Black Scoter (Female/juvenile),Black Scoter,1,a field guide photograph of a Black Scoter (Female/juvenile).,40,18,22
630,233,Black Scoter (Female/juvenile),Black Scoter,2,a close-up bird photo showing the fine-grained field marks of a Black Scoter (Female/juvenile).,40,18,22
631,234,Bufflehead (Female/immature male),Bufflehead,0,"a photo of a Bufflehead (Female/immature male), a North American bird.",65,32,33
631,234,Bufflehead (Female/immature male),Bufflehead,1,a field guide photograph of a Bufflehead (Female/immature male).,65,32,33
631,234,Bufflehead (Female/immature male),Bufflehead,2,a close-up bird photo showing the fine-grained field marks of a Bufflehead (Female/immature male).,65,32,33
632,235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,0,"a photo of a Common Goldeneye (Female/Eclipse male), a North American bird.",58,25,33
632,235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,1,a field guide photograph of a Common Goldeneye (Female/Eclipse male).,58,25,33
632,235,Common Goldeneye (Female/Eclipse male),Common Goldeneye,2,a close-up bird photo showing the fine-grained field marks of a Common Goldeneye (Female/Eclipse male).,58,25,33
633,236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,0,"a photo of a Barrow's Goldeneye (Female/Eclipse male), a North American bird.",32,7,25
633,236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,1,a field guide photograph of a Barrow's Goldeneye (Female/Eclipse male).,32,7,25
633,236,Barrow's Goldeneye (Female/Eclipse male),Barrow's Goldeneye,2,a close-up bird photo showing the fine-grained field marks of a Barrow's Goldeneye (Female/Eclipse male).,32,7,25
634,237,Hooded Merganser (Female/immature male),Hooded Merganser,0,"a photo of a Hooded Merganser (Female/immature male), a North American bird.",66,33,33
634,237,Hooded Merganser (Female/immature male),Hooded Merganser,1,a field guide photograph of a Hooded Merganser (Female/immature male).,66,33,33
634,237,Hooded Merganser (Female/immature male),Hooded Merganser,2,a close-up bird photo showing the fine-grained field marks of a Hooded Merganser (Female/immature male).,66,33,33
635,238,Common Merganser (Female/immature male),Common Merganser,0,"a photo of a Common Merganser (Female/immature male), a North American bird.",87,45,42
635,238,Common Merganser (Female/immature male),Common Merganser,1,a field guide photograph of a Common Merganser (Female/immature male).,87,45,42
635,238,Common Merganser (Female/immature male),Common Merganser,2,a close-up bird photo showing the fine-grained field marks of a Common Merganser (Female/immature male).,87,45,42
636,239,Red-breasted Merganser (Female/immature male),Red-breasted Merganser,0,"a photo of a Red-breasted Merganser (Female/immature male), a North American bird.",78,34,44
636,239,Red-breasted Merganser (Female/immature male),Red-breasted Merganser,1,a field guide photograph of a Red-breasted Merganser (Female/immature male).,78,34,44
636,239,Red-breasted Merganser (Female/immature male),Red-breasted Merganser,2,a close-up bird photo showing the fine-grained field marks of a Red-breasted Merganser (Female/immature male).,78,34,44
637,240,California Quail (Female/juvenile),California Quail,0,"a photo of a California Quail (Female/juvenile), a North American bird.",51,29,22
637,240,California Quail (Female/juvenile),California Quail,1,a field guide photograph of a California Quail (Female/juvenile).,51,29,22
637,240,California Quail (Female/juvenile),California Quail,2,a close-up bird photo showing the fine-grained field marks of a California Quail (Female/juvenile).,51,29,22
638,241,Gambel's Quail (Female/juvenile),Gambel's Quail,0,"a photo of a Gambel's Quail (Female/juvenile), a North American bird.",36,19,17
638,241,Gambel's Quail (Female/juvenile),Gambel's Quail,1,a field guide photograph of a Gambel's Quail (Female/juvenile).,36,19,17
638,241,Gambel's Quail (Female/juvenile),Gambel's Quail,2,a close-up bird photo showing the fine-grained field marks of a Gambel's Quail (Female/juvenile).,36,19,17
639,242,Ring-necked Pheasant (Female/juvenile),Ring-necked Pheasant,0,"a photo of a Ring-necked Pheasant (Female/juvenile), a North American bird.",32,18,14
639,242,Ring-necked Pheasant (Female/juvenile),Ring-necked Pheasant,1,a field guide photograph of a Ring-necked Pheasant (Female/juvenile).,32,18,14
639,242,Ring-necked Pheasant (Female/juvenile),Ring-necked Pheasant,2,a close-up bird photo showing the fine-grained field marks of a Ring-necked Pheasant (Female/juvenile).,32,18,14
640,243,Red-throated Loon (Nonbreeding/juvenile),Red-throated Loon,0,"a photo of a Red-throated Loon (Nonbreeding/juvenile), a North American bird.",94,47,47
640,243,Red-throated Loon (Nonbreeding/juvenile),Red-throated Loon,1,a field guide photograph of a Red-throated Loon (Nonbreeding/juvenile).,94,47,47
640,243,Red-throated Loon (Nonbreeding/juvenile),Red-throated Loon,2,a close-up bird photo showing the fine-grained field marks of a Red-throated Loon (Nonbreeding/juvenile).,94,47,47
641,244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,0,"a photo of a Pacific Loon (Nonbreeding/juvenile), a North American bird.",54,27,27
641,244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,1,a field guide photograph of a Pacific Loon (Nonbreeding/juvenile).,54,27,27
641,244,Pacific Loon (Nonbreeding/juvenile),Pacific Loon,2,a close-up bird photo showing the fine-grained field marks of a Pacific Loon (Nonbreeding/juvenile).,54,27,27
642,245,Common Loon (Nonbreeding/juvenile),Common Loon,0,"a photo of a Common Loon (Nonbreeding/juvenile), a North American bird.",120,60,60
642,245,Common Loon (Nonbreeding/juvenile),Common Loon,1,a field guide photograph of a Common Loon (Nonbreeding/juvenile).,120,60,60
642,245,Common Loon (Nonbreeding/juvenile),Common Loon,2,a close-up bird photo showing the fine-grained field marks of a Common Loon (Nonbreeding/juvenile).,120,60,60
643,246,Horned Grebe (Nonbreeding/juvenile),Horned Grebe,0,"a photo of a Horned Grebe (Nonbreeding/juvenile), a North American bird.",120,60,60
643,246,Horned Grebe (Nonbreeding/juvenile),Horned Grebe,1,a field guide photograph of a Horned Grebe (Nonbreeding/juvenile).,120,60,60
643,246,Horned Grebe (Nonbreeding/juvenile),Horned Grebe,2,a close-up bird photo showing the fine-grained field marks of a Horned Grebe (Nonbreeding/juvenile).,120,60,60
644,247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,0,"a photo of a Red-necked Grebe (Nonbreeding/juvenile), a North American bird.",62,31,31
644,247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,1,a field guide photograph of a Red-necked Grebe (Nonbreeding/juvenile).,62,31,31
644,247,Red-necked Grebe (Nonbreeding/juvenile),Red-necked Grebe,2,a close-up bird photo showing the fine-grained field marks of a Red-necked Grebe (Nonbreeding/juvenile).,62,31,31
645,248,Eared Grebe (Nonbreeding/juvenile),Eared Grebe,0,"a photo of a Eared Grebe (Nonbreeding/juvenile), a North American bird.",64,26,38
645,248,Eared Grebe (Nonbreeding/juvenile),Eared Grebe,1,a field guide photograph of a Eared Grebe (Nonbreeding/juvenile).,64,26,38
645,248,Eared Grebe (Nonbreeding/juvenile),Eared Grebe,2,a close-up bird photo showing the fine-grained field marks of a Eared Grebe (Nonbreeding/juvenile).,64,26,38
646,249,Northern Gannet (Immature/Juvenile),Northern Gannet,0,"a photo of a Northern Gannet (Immature/Juvenile), a North American bird.",39,19,20
646,249,Northern Gannet (Immature/Juvenile),Northern Gannet,1,a field guide photograph of a Northern Gannet (Immature/Juvenile).,39,19,20
646,249,Northern Gannet (Immature/Juvenile),Northern Gannet,2,a close-up bird photo showing the fine-grained field marks of a Northern Gannet (Immature/Juvenile).,39,19,20
647,250,Double-crested Cormorant (Adult),Double-crested Cormorant,0,"a photo of a Double-crested Cormorant (Adult), a North American bird.",101,47,54
647,250,Double-crested Cormorant (Adult),Double-crested Cormorant,1,a field guide photograph of a Double-crested Cormorant (Adult).,101,47,54
647,250,Double-crested Cormorant (Adult),Double-crested Cormorant,2,a close-up bird photo showing the fine-grained field marks of a Double-crested Cormorant (Adult).,101,47,54
648,251,Great Cormorant (Immature),Great Cormorant,0,"a photo of a Great Cormorant (Immature), a North American bird.",42,18,24
648,251,Great Cormorant (Immature),Great Cormorant,1,a field guide photograph of a Great Cormorant (Immature).,42,18,24
648,251,Great Cormorant (Immature),Great Cormorant,2,a close-up bird photo showing the fine-grained field marks of a Great Cormorant (Immature).,42,18,24
649,252,Little Blue Heron (Immature),Little Blue Heron,0,"a photo of a Little Blue Heron (Immature), a North American bird.",87,50,37
649,252,Little Blue Heron (Immature),Little Blue Heron,1,a field guide photograph of a Little Blue Heron (Immature).,87,50,37
